lineage_id,canonical_upstream_id,distribution,binary_package_id,unit_path,unit_basename,match_tier,lineage_match_mode,match_status,match_evidence_uri_or_path,normalized_exec_lineage,candidate_count,distribution_count,upstream_source_revision,upstream_artifact_identity,upstream_artifact_hash,ambiguity_count_before_acceptance
https://github.com/pcherenkov/udpxy::udpxy,https://github.com/pcherenkov/udpxy,arch,udpxy,usr/lib/systemd/system/udpxy.service,udpxy.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/udpxy.service,udpxy,1,2,,,,1
https://github.com/pcherenkov/udpxy::udpxy,https://github.com/pcherenkov/udpxy,fedora,udpxy,usr/lib/systemd/system/udpxy.service,udpxy.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/udpxy.service,udpxy,1,2,,,,1
https://github.com/pendulum-project/ntpd-rs::ntp-daemon,https://github.com/pendulum-project/ntpd-rs,debian,ntpd-rs,usr/lib/systemd/system/ntpd-rs.service,ntpd-rs.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ntpd-rs.service,ntp-daemon,1,3,,,,1
https://github.com/pendulum-project/ntpd-rs::ntp-daemon,https://github.com/pendulum-project/ntpd-rs,fedora,ntpd-rs,usr/lib/systemd/system/ntpd-rs.service,ntpd-rs.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ntpd-rs.service,ntp-daemon,1,3,,,,1
https://github.com/pendulum-project/ntpd-rs::ntp-daemon,https://github.com/pendulum-project/ntpd-rs,ubuntu,ntpd-rs,usr/lib/systemd/system/ntpd-rs.service,ntpd-rs.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ntpd-rs.service,ntp-daemon,1,3,,,,1
https://github.com/pendulum-project/ntpd-rs::upstream-unit::docs/examples/conf/ntpd-rs-metrics.service,https://github.com/pendulum-project/ntpd-rs,debian,ntpd-rs-metrics,usr/lib/systemd/system/ntpd-rs-metrics.service,ntpd-rs-metrics.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/rust-ntpd/1.4.0-6/ntpd-1.4.0/docs/examples/conf/ntpd-rs-metrics.service,ntp-metrics-exporter,1,3,1.4.0-6,docs/examples/conf/ntpd-rs-metrics.service,cc983caf85aa40452b5c861640142e89cf12b800fbd77ab96de32b8a7526ab72,1
https://github.com/pendulum-project/ntpd-rs::upstream-unit::docs/examples/conf/ntpd-rs-metrics.service,https://github.com/pendulum-project/ntpd-rs,fedora,ntpd-rs,usr/lib/systemd/system/ntpd-rs-metrics.service,ntpd-rs-metrics.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/ntpd-rs/ntpd-rs-1.7.2-1.fc44.src.rpm/ntpd-rs-1.7.2/docs/examples/conf/ntpd-rs-metrics.service,ntp-metrics-exporter,1,3,ntpd-rs-1.7.2-1.fc44.src.rpm,docs/examples/conf/ntpd-rs-metrics.service,cc983caf85aa40452b5c861640142e89cf12b800fbd77ab96de32b8a7526ab72,1
https://github.com/pendulum-project/ntpd-rs::upstream-unit::docs/examples/conf/ntpd-rs-metrics.service,https://github.com/pendulum-project/ntpd-rs,ubuntu,ntpd-rs-metrics,usr/lib/systemd/system/ntpd-rs-metrics.service,ntpd-rs-metrics.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/rust-ntpd/1.7.1-1/ntpd-1.7.1/docs/examples/conf/ntpd-rs-metrics.service,ntp-metrics-exporter,1,3,1.7.1-1,docs/examples/conf/ntpd-rs-metrics.service,cc983caf85aa40452b5c861640142e89cf12b800fbd77ab96de32b8a7526ab72,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr-lid-listener.service,https://github.com/phillipberndt/autorandr,arch,autorandr,usr/lib/systemd/system/autorandr-lid-listener.service,autorandr-lid-listener.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/autorandr/1.15-2/autorandr-1.15/contrib/systemd/autorandr-lid-listener.service,sh,1,3,1.15-2,contrib/systemd/autorandr-lid-listener.service,d911127b69c5bcf4eff046a8ad6a1498b164f582ac1d1185a8b6474b3f9b55b3,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr-lid-listener.service,https://github.com/phillipberndt/autorandr,fedora,autorandr,usr/lib/systemd/system/autorandr-lid-listener.service,autorandr-lid-listener.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/autorandr/autorandr-1.15-5.fc44.src.rpm/autorandr-1.15/contrib/systemd/autorandr-lid-listener.service,sh,1,3,autorandr-1.15-5.fc44.src.rpm,contrib/systemd/autorandr-lid-listener.service,d911127b69c5bcf4eff046a8ad6a1498b164f582ac1d1185a8b6474b3f9b55b3,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr-lid-listener.service,https://github.com/phillipberndt/autorandr,ubuntu,autorandr,usr/lib/systemd/system/autorandr-lid-listener.service,autorandr-lid-listener.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/autorandr/1.15-1build1/autorandr-1.15/contrib/systemd/autorandr-lid-listener.service,sh,1,3,1.15-1build1,contrib/systemd/autorandr-lid-listener.service,d911127b69c5bcf4eff046a8ad6a1498b164f582ac1d1185a8b6474b3f9b55b3,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr.service,https://github.com/phillipberndt/autorandr,arch,autorandr,usr/lib/systemd/system/autorandr.service,autorandr.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/autorandr/1.15-2/autorandr-1.15/contrib/systemd/autorandr.service,autorandr,1,3,1.15-2,contrib/systemd/autorandr.service,6980f05d07be4cb1a62a21385910deb81b04cf0f82564daa9790e609cd2240e8,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr.service,https://github.com/phillipberndt/autorandr,fedora,autorandr,usr/lib/systemd/system/autorandr.service,autorandr.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/autorandr/autorandr-1.15-5.fc44.src.rpm/autorandr-1.15/contrib/systemd/autorandr.service,autorandr,1,3,autorandr-1.15-5.fc44.src.rpm,contrib/systemd/autorandr.service,6980f05d07be4cb1a62a21385910deb81b04cf0f82564daa9790e609cd2240e8,1
https://github.com/phillipberndt/autorandr::upstream-unit::contrib/systemd/autorandr.service,https://github.com/phillipberndt/autorandr,ubuntu,autorandr,usr/lib/systemd/system/autorandr.service,autorandr.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/autorandr/1.15-1build1/autorandr-1.15/contrib/systemd/autorandr.service,autorandr,1,3,1.15-1build1,contrib/systemd/autorandr.service,6980f05d07be4cb1a62a21385910deb81b04cf0f82564daa9790e609cd2240e8,1
https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,arch,ndctl,usr/lib/systemd/system/cxl-monitor.service,cxl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/ndctl/85-1/ndctl-15e932c4e1318a9608ad9b799ad83a32a8b5970d/cxl/cxl-monitor.service,cxl,1,4,85-1,cxl/cxl-monitor.service,775e75229ccdd1502cf5b5c96d12d0aa5ae0a4be6f664edd50d041647885a947,1
https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,debian,cxl,usr/lib/systemd/system/cxl-monitor.service,cxl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/ndctl/81-1/ndctl-81/cxl/cxl-monitor.service,cxl,1,4,81-1,cxl/cxl-monitor.service,775e75229ccdd1502cf5b5c96d12d0aa5ae0a4be6f664edd50d041647885a947,1
https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,fedora,cxl-cli,usr/lib/systemd/system/cxl-monitor.service,cxl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/ndctl/ndctl-85-1.fc44.src.rpm/ndctl-85/cxl/cxl-monitor.service,cxl,1,4,ndctl-85-1.fc44.src.rpm,cxl/cxl-monitor.service,775e75229ccdd1502cf5b5c96d12d0aa5ae0a4be6f664edd50d041647885a947,1
https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,ubuntu,cxl,usr/lib/systemd/system/cxl-monitor.service,cxl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/ndctl/81-1ubuntu1/ndctl-81/cxl/cxl-monitor.service,cxl,1,4,81-1ubuntu1,cxl/cxl-monitor.service,775e75229ccdd1502cf5b5c96d12d0aa5ae0a4be6f664edd50d041647885a947,1
https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,arch,ndctl,usr/lib/systemd/system/ndctl-monitor.service,ndctl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/ndctl/85-1/ndctl-15e932c4e1318a9608ad9b799ad83a32a8b5970d/ndctl/ndctl-monitor.service,ndctl,1,4,85-1,ndctl/ndctl-monitor.service,80f419550655c7a59d0b8982d387bc89bdd10f42ac151c8b3fe0f7f236f48671,1
https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,debian,ndctl,usr/lib/systemd/system/ndctl-monitor.service,ndctl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/ndctl/81-1/ndctl-81/ndctl/ndctl-monitor.service,ndctl,1,4,81-1,ndctl/ndctl-monitor.service,80f419550655c7a59d0b8982d387bc89bdd10f42ac151c8b3fe0f7f236f48671,1
https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,fedora,ndctl,usr/lib/systemd/system/ndctl-monitor.service,ndctl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/ndctl/ndctl-85-1.fc44.src.rpm/ndctl-85/ndctl/ndctl-monitor.service,ndctl,1,4,ndctl-85-1.fc44.src.rpm,ndctl/ndctl-monitor.service,80f419550655c7a59d0b8982d387bc89bdd10f42ac151c8b3fe0f7f236f48671,1
https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,ubuntu,ndctl,usr/lib/systemd/system/ndctl-monitor.service,ndctl-monitor.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/ndctl/81-1ubuntu1/ndctl-81/ndctl/ndctl-monitor.service,ndctl,1,4,81-1ubuntu1,ndctl/ndctl-monitor.service,80f419550655c7a59d0b8982d387bc89bdd10f42ac151c8b3fe0f7f236f48671,1
https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,arch,polkit,usr/lib/systemd/system/polkit.service,polkit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/polkit.service,polkitd,1,4,,,,1
https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,debian,polkitd,usr/lib/systemd/system/polkit.service,polkit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/polkit.service,polkitd,1,4,,,,1
https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,fedora,polkit,usr/lib/systemd/system/polkit.service,polkit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/polkit.service,polkitd,1,4,,,,1
https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,ubuntu,polkitd,usr/lib/systemd/system/polkit.service,polkit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/polkit.service,polkitd,1,4,,,,1
https://github.com/pop-os/cosmic-greeter::greetd,https://github.com/pop-os/cosmic-greeter,arch,cosmic-greeter,usr/lib/systemd/system/cosmic-greeter.service,cosmic-greeter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cosmic-greeter.service,greetd,1,2,,,,1
https://github.com/pop-os/cosmic-greeter::greetd,https://github.com/pop-os/cosmic-greeter,fedora,cosmic-greeter,usr/lib/systemd/system/cosmic-greeter.service,cosmic-greeter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cosmic-greeter.service,greetd,1,2,,,,1
https://github.com/pop-os/cosmic-greeter::upstream-unit::debian/cosmic-greeter-daemon.service,https://github.com/pop-os/cosmic-greeter,arch,cosmic-greeter,usr/lib/systemd/system/cosmic-greeter-daemon.service,cosmic-greeter-daemon.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cosmic-greeter/1:1.5.0-1/cosmic-greeter-d39915ae2381424d406cd511a2310ef928144f4c/debian/cosmic-greeter-daemon.service,cosmic-greeter-daemon,1,2,1:1.5.0-1,debian/cosmic-greeter-daemon.service,347e4fc3ab251d1ac62eb07837a25b9abc2792cebb7dcaa1cddb78d82b124d59,1
https://github.com/pop-os/cosmic-greeter::upstream-unit::debian/cosmic-greeter-daemon.service,https://github.com/pop-os/cosmic-greeter,fedora,cosmic-greeter,usr/lib/systemd/system/cosmic-greeter-daemon.service,cosmic-greeter-daemon.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/cosmic-greeter/cosmic-greeter-1.5.0-1.fc44.src.rpm/cosmic-greeter-epoch-1.5.0/debian/cosmic-greeter-daemon.service,cosmic-greeter-daemon,1,2,cosmic-greeter-1.5.0-1.fc44.src.rpm,debian/cosmic-greeter-daemon.service,347e4fc3ab251d1ac62eb07837a25b9abc2792cebb7dcaa1cddb78d82b124d59,1
https://github.com/pothosware/SoapyRemote::SoapySDRServer,https://github.com/pothosware/SoapyRemote,arch,soapyremote,usr/lib/systemd/system/SoapySDRServer.service,SoapySDRServer.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/SoapySDRServer.service,SoapySDRServer,1,3,,,,1
https://github.com/pothosware/SoapyRemote::SoapySDRServer,https://github.com/pothosware/SoapyRemote,debian,soapyremote-server,usr/lib/systemd/system/soapyremote-server.service,soapyremote-server.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/soapyremote-server.service,SoapySDRServer,1,3,,,,1
https://github.com/pothosware/SoapyRemote::SoapySDRServer,https://github.com/pothosware/SoapyRemote,ubuntu,soapyremote-server,usr/lib/systemd/system/soapyremote-server.service,soapyremote-server.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/soapyremote-server.service,SoapySDRServer,1,3,,,,1
https://github.com/prehor/amavisd-milter::amavisd-milter,https://github.com/prehor/amavisd-milter,fedora,amavisd-milter,usr/lib/systemd/system/amavisd-milter.service,amavisd-milter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/amavisd-milter.service,amavisd-milter,1,2,,,,1
https://github.com/prehor/amavisd-milter::amavisd-milter,https://github.com/prehor/amavisd-milter,ubuntu,amavisd-milter,usr/lib/systemd/system/amavisd-milter.service,amavisd-milter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/amavisd-milter.service,amavisd-milter,1,2,,,,1
https://github.com/prometheus-community/elasticsearch_exporter::prometheus-elasticsearch-exporter,https://github.com/prometheus-community/elasticsearch_exporter,arch,prometheus-elasticsearch-exporter,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter,1,3,,,,1
https://github.com/prometheus-community/elasticsearch_exporter::prometheus-elasticsearch-exporter,https://github.com/prometheus-community/elasticsearch_exporter,debian,prometheus-elasticsearch-exporter,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter,1,3,,,,1
https://github.com/prometheus-community/elasticsearch_exporter::prometheus-elasticsearch-exporter,https://github.com/prometheus-community/elasticsearch_exporter,ubuntu,prometheus-elasticsearch-exporter,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service,prometheus-elasticsearch-exporter,1,3,,,,1
https://github.com/prometheus-community/ipmi_exporter::prometheus-ipmi-exporter,https://github.com/prometheus-community/ipmi_exporter,arch,prometheus-ipmi-exporter,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter,1,3,,,,1
https://github.com/prometheus-community/ipmi_exporter::prometheus-ipmi-exporter,https://github.com/prometheus-community/ipmi_exporter,debian,prometheus-ipmi-exporter,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter,1,3,,,,1
https://github.com/prometheus-community/ipmi_exporter::prometheus-ipmi-exporter,https://github.com/prometheus-community/ipmi_exporter,ubuntu,prometheus-ipmi-exporter,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-ipmi-exporter.service,prometheus-ipmi-exporter,1,3,,,,1
https://github.com/prometheus-community/postgres_exporter::prometheus-postgres-exporter,https://github.com/prometheus-community/postgres_exporter,arch,prometheus-postgres-exporter,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter,1,3,,,,1
https://github.com/prometheus-community/postgres_exporter::prometheus-postgres-exporter,https://github.com/prometheus-community/postgres_exporter,debian,prometheus-postgres-exporter,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter,1,3,,,,1
https://github.com/prometheus-community/postgres_exporter::prometheus-postgres-exporter,https://github.com/prometheus-community/postgres_exporter,ubuntu,prometheus-postgres-exporter,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-postgres-exporter.service,prometheus-postgres-exporter,1,3,,,,1
https://github.com/prometheus/alertmanager::prometheus-alertmanager,https://github.com/prometheus/alertmanager,debian,prometheus-alertmanager,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager,1,3,,,,1
https://github.com/prometheus/alertmanager::prometheus-alertmanager,https://github.com/prometheus/alertmanager,fedora,alertmanager,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager,2,3,,,,2
https://github.com/prometheus/alertmanager::prometheus-alertmanager,https://github.com/prometheus/alertmanager,fedora,golang-github-prometheus-alertmanager,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager,2,3,,,,2
https://github.com/prometheus/alertmanager::prometheus-alertmanager,https://github.com/prometheus/alertmanager,ubuntu,prometheus-alertmanager,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/prometheus-alertmanager.service,prometheus-alertmanager,1,3,,,,1
https://github.com/prometheus/blackbox_exporter::prometheus-blackbox-exporter,https://github.com/prometheus/blackbox_exporter,arch,prometheus-blackbox-exporter,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter,1,3,,,,1
https://github.com/prometheus/blackbox_exporter::prometheus-blackbox-exporter,https://github.com/prometheus/blackbox_exporter,debian,prometheus-blackbox-exporter,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter,1,3,,,,1
https://github.com/prometheus/blackbox_exporter::prometheus-blackbox-exporter,https://github.com/prometheus/blackbox_exporter,ubuntu,prometheus-blackbox-exporter,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-blackbox-exporter.service,prometheus-blackbox-exporter,1,3,,,,1
https://github.com/prometheus/mysqld_exporter::prometheus-mysqld-exporter,https://github.com/prometheus/mysqld_exporter,arch,prometheus-mysqld-exporter,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter,1,3,,,,1
https://github.com/prometheus/mysqld_exporter::prometheus-mysqld-exporter,https://github.com/prometheus/mysqld_exporter,debian,prometheus-mysqld-exporter,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter,1,3,,,,1
https://github.com/prometheus/mysqld_exporter::prometheus-mysqld-exporter,https://github.com/prometheus/mysqld_exporter,ubuntu,prometheus-mysqld-exporter,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-mysqld-exporter.service,prometheus-mysqld-exporter,1,3,,,,1
https://github.com/prometheus/node_exporter::prometheus-node-exporter,https://github.com/prometheus/node_exporter,arch,prometheus-node-exporter,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter,1,4,,,,1
https://github.com/prometheus/node_exporter::prometheus-node-exporter,https://github.com/prometheus/node_exporter,debian,prometheus-node-exporter,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter,1,4,,,,1
https://github.com/prometheus/node_exporter::prometheus-node-exporter,https://github.com/prometheus/node_exporter,fedora,node-exporter,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter,1,4,,,,1
https://github.com/prometheus/node_exporter::prometheus-node-exporter,https://github.com/prometheus/node_exporter,ubuntu,prometheus-node-exporter,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-node-exporter.service,prometheus-node-exporter,1,4,,,,1
https://github.com/prometheus/snmp_exporter::prometheus-snmp-exporter,https://github.com/prometheus/snmp_exporter,arch,prometheus-snmp-exporter,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter,1,3,,,,1
https://github.com/prometheus/snmp_exporter::prometheus-snmp-exporter,https://github.com/prometheus/snmp_exporter,debian,prometheus-snmp-exporter,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter,1,3,,,,1
https://github.com/prometheus/snmp_exporter::prometheus-snmp-exporter,https://github.com/prometheus/snmp_exporter,ubuntu,prometheus-snmp-exporter,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/prometheus-snmp-exporter.service,prometheus-snmp-exporter,1,3,,,,1
https://github.com/pymumu/smartdns::smartdns,https://github.com/pymumu/smartdns,arch,smartdns,usr/lib/systemd/system/smartdns.service,smartdns.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/smartdns.service,smartdns,1,3,,,,1
