cohort,lineage_id,canonical_upstream_id,distributions,distribution_count,family_type
C1D,https://github.com/linux-rdma/rdma-core::ibacm,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/linux-rdma/rdma-core::iwpmd,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/linux-rdma/rdma-core::rdma-ndd,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/linux-rdma/rdma-core::start_on_all_ports,https://github.com/linux-rdma/rdma-core,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/linuxdeepin/deepin-boot-maker::upstream-unit::src/service/data/deepin-boot-maker.service,https://github.com/linuxdeepin/deepin-boot-maker,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/logrotate/logrotate::upstream-unit::examples/logrotate.service,https://github.com/logrotate/logrotate,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/mikebrady/shairport-sync::shairport-sync,https://github.com/mikebrady/shairport-sync,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/nfs-ganesha/nfs-ganesha::bash,https://github.com/nfs-ganesha/nfs-ganesha,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/nfs-ganesha/nfs-ganesha::nfs-ganesha-config.sh,https://github.com/nfs-ganesha/nfs-ganesha,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/oliver006/redis_exporter::prometheus-redis-exporter,https://github.com/oliver006/redis_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/open-iscsi/open-isns::isnsd,https://github.com/open-iscsi/open-isns,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/open-iscsi/open-isns::isnsdd,https://github.com/open-iscsi/open-isns,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://github.com/open-iscsi/tcmu-runner::upstream-unit::tcmu-runner.service,https://github.com/open-iscsi/tcmu-runner,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/opencryptoki/opencryptoki::pkcsslotd,https://github.com/opencryptoki/opencryptoki,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/oracle/ktls-utils::upstream-unit::systemd/tlshd.service,https://github.com/oracle/ktls-utils,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/pendulum-project/ntpd-rs::ntp-daemon,https://github.com/pendulum-project/ntpd-rs,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/pendulum-project/ntpd-rs::upstream-unit::docs/examples/conf/ntpd-rs-metrics.service,https://github.com/pendulum-project/ntpd-rs,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/pmem/ndctl::upstream-unit::cxl/cxl-monitor.service,https://github.com/pmem/ndctl,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/pmem/ndctl::upstream-unit::ndctl/ndctl-monitor.service,https://github.com/pmem/ndctl,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/polkit-org/polkit::polkitd,https://github.com/polkit-org/polkit,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/pothosware/SoapyRemote::SoapySDRServer,https://github.com/pothosware/SoapyRemote,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus-community/elasticsearch_exporter::prometheus-elasticsearch-exporter,https://github.com/prometheus-community/elasticsearch_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus-community/ipmi_exporter::prometheus-ipmi-exporter,https://github.com/prometheus-community/ipmi_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus-community/postgres_exporter::prometheus-postgres-exporter,https://github.com/prometheus-community/postgres_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus/blackbox_exporter::prometheus-blackbox-exporter,https://github.com/prometheus/blackbox_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus/mysqld_exporter::prometheus-mysqld-exporter,https://github.com/prometheus/mysqld_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus/node_exporter::prometheus-node-exporter,https://github.com/prometheus/node_exporter,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/prometheus/snmp_exporter::prometheus-snmp-exporter,https://github.com/prometheus/snmp_exporter,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/pymumu/smartdns::smartdns,https://github.com/pymumu/smartdns,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/rfjakob/earlyoom::earlyoom,https://github.com/rfjakob/earlyoom,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/rpodgorny/uptimed::uptimed,https://github.com/rpodgorny/uptimed,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/rvaiya/keyd::keyd.rvaiya,https://github.com/rvaiya/keyd,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://github.com/sddm/sddm::sddm,https://github.com/sddm/sddm,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/skeeto/endlessh::endlessh,https://github.com/skeeto/endlessh,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/snapcore/snapd::snap-bootstrap,https://github.com/snapcore/snapd,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://github.com/snapcore/snapd::snapd,https://github.com/snapcore/snapd,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/snapcore/snapd::snapd-apparmor,https://github.com/snapcore/snapd,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/spanezz/nodm::sh,https://github.com/spanezz/nodm,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://github.com/systemd/systemd-bootchart::systemd-bootchart,https://github.com/systemd/systemd-bootchart,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/trojan-gfw/trojan::trojan,https://github.com/trojan-gfw/trojan,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/util-linux/util-linux::fstrim,https://github.com/util-linux/util-linux,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/util-linux/util-linux::uuidd,https://github.com/util-linux/util-linux,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/v2fly/v2ray-core::v2ray,https://github.com/v2fly/v2ray-core,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/vmatare/thinkfan::thinkfan,https://github.com/vmatare/thinkfan,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/vmatare/thinkfan::upstream-unit::rcscripts/systemd/thinkfan-wakeup.service,https://github.com/vmatare/thinkfan,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/vmware/open-vm-tools::VGAuthService,https://github.com/vmware/open-vm-tools,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/vmware/open-vm-tools::vmtoolsd,https://github.com/vmware/open-vm-tools,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://github.com/wb2osz/direwolf::direwolf,https://github.com/wb2osz/direwolf,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/ximion/btrfsd::btrfsd,https://github.com/ximion/btrfsd,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://github.com/zhuyaliang/group-service::group-admin-daemon,https://github.com/zhuyaliang/group-service,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://gitlab.com/interception/linux/tools::upstream-unit::udevmon.service,https://gitlab.com/interception/linux/tools,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://gitlab.freedesktop.org/bolt/bolt::boltd,https://gitlab.freedesktop.org/bolt/bolt,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://gitlab.freedesktop.org/hadess/iio-sensor-proxy::iio-sensor-proxy,https://gitlab.freedesktop.org/hadess/iio-sensor-proxy,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://gitlab.freedesktop.org/hadess/low-memory-monitor::low-memory-monitor,https://gitlab.freedesktop.org/hadess/low-memory-monitor,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://gitlab.freedesktop.org/hadess/switcheroo-control::switcheroo-control,https://gitlab.freedesktop.org/hadess/switcheroo-control,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://gitlab.freedesktop.org/upower/power-profiles-daemon::power-profiles-daemon,https://gitlab.freedesktop.org/upower/power-profiles-daemon,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://grid.ncsa.illinois.edu/myproxy::upstream-unit::systemd/myproxy-server.service,https://grid.ncsa.illinois.edu/myproxy,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://hcpnet.free.fr/milter-greylist::milter-greylist,https://hcpnet.free.fr/milter-greylist,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://hitch-tls.org::hitch,https://hitch-tls.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://htcondor.org::upstream-unit::src/condor_examples/condor-annex-ec2.service,https://htcondor.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://htcondor.org::upstream-unit::src/condor_examples/condor.service,https://htcondor.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://httpd.apache.org::apachectl,https://httpd.apache.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://httpd.apache.org::htcacheclean,https://httpd.apache.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://humdi.net/vnstat::vnstatd,https://humdi.net/vnstat,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://i2pd.website::i2pd,https://i2pd.website,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://iwd.wiki.kernel.org::iwd,https://iwd.wiki.kernel.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://jabberd2.org::jabberd2-c2s,https://jabberd2.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://jabberd2.org::jabberd2-router,https://jabberd2.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://jabberd2.org::jabberd2-s2s,https://jabberd2.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://jabberd2.org::jabberd2-sm,https://jabberd2.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://jabberd2.org::true,https://jabberd2.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://kea.isc.org::kea-ctrl-agent,https://kea.isc.org,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://kea.isc.org::kea-dhcp-ddns,https://kea.isc.org,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://kea.isc.org::kea-dhcp4,https://kea.isc.org,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://kea.isc.org::kea-dhcp6,https://kea.isc.org,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://libreswan.org::pluto,https://libreswan.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::rpc.gssd,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/auth-rpcgss-module.service,https://linux-nfs.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/fsidd.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/nfs-idmapd.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/nfs-mountd.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/nfs-server.service,https://linux-nfs.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/nfs-utils.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/nfsdcld.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/rpc-statd-notify.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/rpc-statd.service,https://linux-nfs.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linux-nfs.org::upstream-unit::systemd/rpc-svcgssd.service,https://linux-nfs.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org/incus::incus-agent,https://linuxcontainers.org/incus,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org/incus::incus-user,https://linuxcontainers.org/incus,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org/incus::startup,https://linuxcontainers.org/incus,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org::lxc-containers,https://linuxcontainers.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org::lxc-monitord,https://linuxcontainers.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org::lxc-net,https://linuxcontainers.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://linuxcontainers.org::lxcfs,https://linuxcontainers.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://lttng.org::lttng-sessiond,https://lttng.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://memcached.org::systemd-memcached-wrapper,https://memcached.org,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://mgetty.greenie.net::faxrunqd,https://mgetty.greenie.net,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://miniflux.app::miniflux,https://miniflux.app,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://mmonit.com/monit::monit,https://mmonit.com/monit,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://mosquitto.org::mosquitto,https://mosquitto.org,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://motion-project.github.io::motion,https://motion-project.github.io,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://net-snmp.sourceforge.net::snmpd,https://net-snmp.sourceforge.net,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://net-snmp.sourceforge.net::snmptrapd,https://net-snmp.sourceforge.net,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://networkmanager.dev::nm-dispatcher,https://networkmanager.dev,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://networkmanager.dev::nm-priv-helper,https://networkmanager.dev,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://networkupstools.org::upsd,https://networkupstools.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://networkupstools.org::upsmon,https://networkupstools.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://nghttp2.org::nghttpx,https://nghttp2.org,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://ngircd.barton.de::ngircd,https://ngircd.barton.de,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://oidentd.janikrabe.com::sh,https://oidentd.janikrabe.com,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://omniorb.sourceforge.net::omniNames,https://omniorb.sourceforge.net,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://oss.oetiker.ch/mrtg::upstream-unit::contrib/debian-systemd/mrtg.service,https://oss.oetiker.ch/mrtg,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://pagure.io/certmonger::certmonger,https://pagure.io/certmonger,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://pagure.io/dlm::dlm_controld,https://pagure.io/dlm,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://pagure.io/numad::numad,https://pagure.io/numad,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://pagure.io/oddjob::oddjobd,https://pagure.io/oddjob,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://pcp.io::pcp-geolocate,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pcp-reboot-init,https://pcp.io,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmcd,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmfind_check,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmie_check,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmie_daily,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmie_farm,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmiectl,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmlogctl,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmlogger_check,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcp.io::pmlogger_farm,https://pcp.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://pcsclite.apdu.fr::pcscd,https://pcsclite.apdu.fr,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://plocate.sesse.net::updatedb.plocate,https://plocate.sesse.net,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://prometheus.io::prometheus,https://prometheus.io,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://qosient.com/argus::radium,https://qosient.com/argus,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://qosient.com/argus::rastream,https://qosient.com/argus,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://radsecproxy.github.io::radsecproxy,https://radsecproxy.github.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://rspamd.com::upstream-unit::rspamd.service,https://rspamd.com,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://rsync.samba.org::upstream-unit::packaging/systemd/rsync.service,https://rsync.samba.org,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://salsa.debian.org/consolation-team/consolation::consolation,https://salsa.debian.org/consolation-team/consolation,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://slurm.schedmd.com::sackd,https://slurm.schedmd.com,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://slurm.schedmd.com::slurmctld,https://slurm.schedmd.com,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://slurm.schedmd.com::slurmd,https://slurm.schedmd.com,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://slurm.schedmd.com::slurmdbd,https://slurm.schedmd.com,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://slurm.schedmd.com::slurmrestd,https://slurm.schedmd.com,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://snapper.io::snapper,https://snapper.io,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://snapper.io::snapperd,https://snapper.io,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://snapper.io::upstream-unit::data/cleanup.service,https://snapper.io,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://snapper.io::upstream-unit::data/timeline.service,https://snapper.io,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://soju.im::soju,https://soju.im,arch;debian;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/acpid2::acpid,https://sourceforge.net/projects/acpid2,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/atftp::in.tftpd,https://sourceforge.net/projects/atftp,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/linuxquota::quota-initial-check.sh,https://sourceforge.net/projects/linuxquota,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/linuxquota::quotarpc.sh,https://sourceforge.net/projects/linuxquota,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/minidlna::minidlnad,https://sourceforge.net/projects/minidlna,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/rpcbind::rpcbind,https://sourceforge.net/projects/rpcbind,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sourceforge.net/projects/slim-fork::slim,https://sourceforge.net/projects/slim-fork,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sourceware.org/lvm2::dmeventd,https://sourceware.org/lvm2,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sourceware.org/lvm2::lvmlockd,https://sourceware.org/lvm2,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sourceware.org/lvm2::lvmpolld,https://sourceware.org/lvm2,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://sourceware.org/lvm2::true,https://sourceware.org/lvm2,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://spacenav.sourceforge.net::spacenavd,https://spacenav.sourceforge.net,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sr.ht/~kennylevinsen/seatd::seatd,https://sr.ht/~kennylevinsen/seatd,debian;ubuntu,2,DERIVATIVE_FAMILY
C1D,https://suricata.io::suricata,https://suricata.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://sysstat.github.io::sa2,https://sysstat.github.io,arch;debian;fedora;ubuntu,4,DERIVATIVE_FAMILY
C1D,https://systemd.io::agetty,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::kmod,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::quotaon,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::rc.local,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-battery-check,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-binfmt,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-bless-boot,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-boot-check-no-failures,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-bsod,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-fsck,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-growfs,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-homed,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-hostnamed,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-hwdb,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-importd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-journal-gatewayd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-journal-remote,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-journal-upload,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-journald,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-localed,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-logind,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-machined,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-modules-load,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-mountfsd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-networkd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-networkd-wait-online,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-nsresourced,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-oomd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-portabled,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-pstore,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-quotacheck,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-random-seed,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-remount-fs,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-resolved,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-rfkill,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-storagetm,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-sysctl,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-time-wait-sync,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-timedated,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
C1D,https://systemd.io::systemd-timesyncd,https://systemd.io,debian;fedora;ubuntu,3,DERIVATIVE_FAMILY
